state,district,ph,organic_carbon,nitrogen,phosphorus,potassium,sulphur,zinc,boron,iron,manganese,copper,soil_type,rainfall,temperature
Karnataka,District_3,5.646358557296679,0.7489715725295727,50.0,53.828865848623636,211.66269351052557,6.116671327206578,3.7473899184183517,0.3116568470714246,25.196096564821335,2.884186950283103,0.6958112881734747,Black,1026.5467920718233,29.97954693314679
Rajasthan,District_11,4.5,0.4557621776281019,70.13544882779132,12.051477218053883,115.81749003090046,24.773446202774384,1.9574576846504514,0.10092228099444435,55.73958444336491,7.78450986533314,0.30360019392579163,Mountain,840.1514002922655,24.185997079600988
Uttar Pradesh,District_53,9.192428680094359,0.6777293074605033,143.6902012376443,18.90369969049974,145.57177865207322,34.16866024597261,0.826079560758365,0.22744148918007356,54.877934768331215,8.20809566618716,2.6645824005130114,Black,649.6636675066857,11.874545081272856
Tripura,District_46,5.666015419098043,0.3534593500420701,50.0,17.656298414884077,194.1374535338089,0.9866351288559065,1.121705274632947,2.491770492492032,85.23520460604804,8.307442151418348,1.7562848388202676,Alluvial,875.388643042255,16.72528289552971
Sikkim,District_30,4.5,0.4149665251517476,201.3163119708218,23.44369888972489,245.4349646192814,13.926065725236121,1.3888671756713493,0.16041187992778602,51.142633522823125,16.399700908143316,2.0483256091349364,Mountain,200.0,24.618825384029297
Uttarakhand,District_57,6.065696822689478,1.3084891466171458,212.005317167982,40.24757907755853,60.8920211017853,10.613814255026474,2.477605835902855,0.18068835874088787,42.13667080145575,10.39536666179977,4.851232439178549,Mountain,1149.833232664744,31.49340229208623
Uttarakhand,District_18,5.128629070173836,0.7870690928374767,96.38720334704698,33.21319407951258,64.3064644455311,57.90409717819555,1.5462727806850276,2.1487075810197984,16.520989713964095,42.25947953839409,3.3836778043223523,Laterite,940.998283664765,27.967936684469265
Mizoram,District_51,6.074258131633517,1.730598763651541,96.97457810557891,42.358563430750635,148.14587673057102,9.219136479793127,0.6840518180540567,1.3733698036170439,22.209708975783286,27.94517824181004,2.5731204793536824,Red,641.141162106318,16.569290869480092
Madhya Pradesh,District_48,6.849475101133884,0.8355415939749609,258.76686704413305,6.497404006036909,254.6034659598352,10.519973188656813,0.9446015586408558,1.9332999051131206,31.281378607355,2.6886873243103273,0.8611204173542591,Desert,422.2790929777497,18.343750412248347
Andhra Pradesh,District_66,7.76590532485652,0.5666056115977203,135.1010262898343,33.716834580329284,152.4405956456976,20.398206018653916,3.375167238612692,1.8955530879202518,22.648313377439017,5.369742239530028,4.91242838410389,Red,805.6192878708121,30.52500968058542
Arunachal Pradesh,District_96,6.590397271866874,0.9135779615278647,116.25252041150023,29.077505990078663,78.8726715716877,4.085526028843902,0.6329092660592699,0.15249688795185493,16.383634673910027,17.049137327563535,1.508272723060728,Laterite,470.8049129157501,26.652694458683868
Himachal Pradesh,District_8,6.830348839201611,0.8432230727727608,133.57409054207133,56.680525252784065,119.19438994554415,0.797972786255604,3.752190749207868,0.43956401571507925,53.32973307856526,1.6470574156411895,2.3351425453975874,Mountain,621.1600035007287,31.057260220071782
Assam,District_22,6.102085732315843,0.5804135315026927,78.52886155131507,28.160224292288586,75.62279888651989,9.743669352758733,0.858494402490177,0.2474832732726089,55.15381854530533,16.82918906020763,3.5601765788581625,Black,840.9287663671482,21.427377090615924
Andhra Pradesh,District_6,4.985962127300409,0.5168872780832802,126.46402606578991,33.99229467811436,172.0761280313052,11.574450420989235,0.3851682211408153,1.0608045449801313,67.7899151221534,13.124744823590506,0.2670760931695223,Alluvial,342.7473386368951,26.200615431283396
Rajasthan,District_76,4.584151708440919,0.778405815040167,137.63782433878484,21.607640397415842,169.45981884994356,1.2591527055158567,1.3332094271420072,0.13355305108496712,24.02548004032008,14.079841606158995,0.2100229344270921,Red,701.3014455990697,35.55874196395438
Meghalaya,District_57,6.362617063596367,0.39151804508755816,63.41415753372872,35.865415549722144,126.42277052068602,10.070943614412993,4.338211887543284,0.3476465690287636,21.078889726565112,22.286632071970796,2.841854369631398,Black,1458.448528450301,41.31153594951098
Tamil Nadu,District_36,6.901567734251857,0.3426848580491217,96.93079267139632,29.653813994523652,191.27433096888188,12.752982380533005,1.6037258652089097,0.1995818145454463,40.829201153090864,32.05853994131047,1.0783320779622751,Laterite,1032.2367683767534,23.988428696654445
Goa,District_79,6.273662574528498,0.1,135.8856289150593,27.958427226957614,125.01446505288754,32.55634438867888,1.0102827821933438,0.16369722361171551,19.602811255096267,15.720860765980813,1.5809104717497895,Desert,741.6689305243946,34.816481539498206
West Bengal,District_92,4.628807608566389,0.23280763082491318,131.91895456445798,17.874173007274273,225.44708524494598,7.189172667938816,0.554212744646385,0.29730044964539193,28.06682406671672,29.856931772119797,1.6027616467056318,Desert,200.0,27.738213216577368
Mizoram,District_57,7.041680111921806,1.4814081480858567,218.3150971384302,22.096730812305115,231.75164910635255,0.9919900665802314,0.1634264092831641,0.8729386650106723,24.39122046407852,41.600275768476955,8.755395675883836,Desert,687.4685689716139,22.22214231126936
Chhattisgarh,District_49,8.755165859485176,0.18668559852113165,168.522326103075,7.004991057797666,123.07268671927952,27.79742251935432,0.04929406359873093,0.08439764962135965,15.55176781504943,53.41341863553758,0.8705314315210769,Black,857.8512109522713,38.737081943655255
Chhattisgarh,District_45,6.662424183786622,1.8348880233603402,262.0474170435237,7.347086234004328,78.83831562427696,5.769471630725546,1.1892147927853918,0.6514190884898337,27.72561550292219,9.648245540121914,3.4650445806656216,Red,731.7925023820443,30.2713704072941
Goa,District_82,6.104563306908701,0.9271023800428977,104.71650150679537,36.27941152492403,197.75345411740673,8.16524292008638,4.9531509735160775,0.3407628407819114,23.377323488593568,7.642215383905572,1.1168501135617388,Black,675.6032645501805,11.342521975675862
Assam,District_66,6.7274071517077765,1.788539392985729,128.43015244935185,15.11036130547482,252.7240134287386,5.754654070501272,1.9108434877235567,0.9326980560704162,57.697690385343215,3.947958697525979,4.6711859285263015,Laterite,616.9157245074248,39.7879245355536
Rajasthan,District_77,5.474744186524258,2.0197454195487996,206.34846315330165,10.726863836247345,202.39254894983017,17.014994118562942,0.5732193812896402,1.9959329259956353,73.58318745651957,25.74654853182941,0.47219826482793253,Laterite,763.0820421454711,36.22314476818275
Tamil Nadu,District_45,5.397321044844622,0.45397609784289616,277.3281214196609,17.58870756067173,141.48362698537534,5.431926369383513,0.20872148871962126,0.551948991191552,36.709821821960475,27.65734816358746,3.0532412626432244,Red,861.9777678156618,34.32727776254689
Chhattisgarh,District_79,7.3416969057135635,0.41384835654296537,358.81225319317736,5.0,56.00133946158796,25.9547696600065,1.2485051389930915,0.1571278183881973,55.53239119892419,3.1689090660022305,2.876487255996972,Desert,767.0578270916202,27.71384287603464
Rajasthan,District_20,7.988385834838798,0.1,204.11346239784484,11.923169621962757,72.92356190210603,27.000841414588166,0.8928789858999622,0.31014293046906977,27.229053005201134,23.076643132168055,1.7598059164602997,Laterite,1074.050798628982,32.28356056851437
Chhattisgarh,District_64,6.623481977366696,0.31293508250374663,154.2066961575565,14.229846375109387,288.73460431356034,14.032228163404204,0.465514164109002,1.7754915619366154,13.701806062060777,22.2715180370044,3.9580835937232224,Mountain,810.9667301468396,24.53627333768187
Jharkhand,District_93,4.5,0.1,92.39986709527416,57.49146644796627,159.83123002588232,21.78807767603784,0.8008551182582487,2.5296845716377963,61.821189207141735,4.692330521375361,0.23827402812771675,Desert,610.4032529664511,35.155698792615546
Jharkhand,District_93,7.2240187118429,0.1,142.2460593986874,38.400572519350206,130.40556186550214,12.925490440904388,2.153985747176594,0.4539333159958533,93.04776726117541,9.306176559281122,0.37722761038313257,Mountain,961.9750704189499,11.63260300527621
Odisha,District_67,9.280858604404937,0.22428717792126315,57.12066091547856,55.700892109138614,137.75519751792922,61.78185605179564,0.4032913118644597,0.5459299252586511,13.370089563645953,6.589453445029411,2.613092719316238,Alluvial,723.5091732270956,31.829850787707525
Mizoram,District_83,6.507322203862058,0.3888786480289619,50.0,5.0,149.90077490499934,19.635093163668863,4.154960513126768,0.3889460805458927,9.17596960290679,8.891740245618497,5.1910278568027755,Desert,1234.0017068230675,30.27986123395663
Rajasthan,District_3,6.586585069515892,0.7091364046464591,207.65035084103363,16.722984736189925,154.2915664189702,12.292895337974208,1.6716900256719023,0.8556767037035816,46.21491015080706,3.937375202323606,1.1057800703275797,Black,454.7112598930172,36.313116263467435
Maharashtra,District_54,5.752839763863274,0.41281546800428337,143.07906373582378,44.69890665257871,142.88833731554095,14.327679244127083,1.057303575555474,0.228026820931363,7.13591214701091,28.96571263833252,5.92030498177751,Black,286.04071987117106,34.01977287639215
Himachal Pradesh,District_78,7.377624797472092,0.41842454153190795,77.53280322714566,10.322444058513735,129.31196208980913,38.30911827583,1.0129605058383144,1.3011656511693672,22.401334889657523,7.856279986806802,3.8838939131954184,Alluvial,1209.9102001218532,16.20886154852876
Maharashtra,District_64,5.994819842606464,0.5947214058751783,114.69397627600175,40.74938433069915,188.98059178751285,24.409030044871294,0.7105360012340164,0.554118299425864,6.901044120034394,4.981852796421604,0.6890901296199456,Mountain,478.7608232087876,24.02738376046612
Andhra Pradesh,District_40,8.025802277202313,0.42285017309845957,93.77159356572555,5.0,299.1923800918047,17.85894082494861,0.4437760796670198,0.5662767588895015,25.272818689163266,16.032098594863076,3.5687141428629037,Mountain,774.6069898943005,23.339158437269862
Odisha,District_59,6.010903344217813,1.4582654905326853,142.07894672000566,28.69454315633781,122.58727549947605,24.341827369978635,0.6724650243234537,0.41925346055752194,17.202416331474627,6.534540187251464,1.4469805900395145,Red,972.7281653700197,40.011349574642274
Madhya Pradesh,District_55,7.210149761742756,0.3135054502223709,195.55156017893972,53.79142626723565,204.26462200640253,20.691137122904617,1.9604746155539639,0.14395186464500856,84.82215579271576,37.764031212228744,1.5666626772257926,Alluvial,1109.9089958116087,18.295996931009803
Madhya Pradesh,District_62,6.744386904728528,0.43587248188861943,172.2733838683661,16.461226300101973,97.33498166426577,22.604726687767016,0.4946650437371596,2.210345267891531,42.221732840314246,21.148117469912066,1.2265870126818506,Black,887.0696365764418,24.109898719643688
Bihar,District_4,8.666133943171161,0.6477992482938283,69.80669474903218,32.492726444687065,87.52121560537407,21.93901727591644,0.11494372512853751,0.19536864391297995,20.969164361397688,2.728018972269943,5.841742969622143,Mountain,552.5682808537499,37.83616129235563
Jammu and Kashmir,District_60,7.291375263437658,0.6317084656915893,202.74768234541133,44.21351981214157,81.09360466786912,13.201347948583674,0.7552365351765759,0.06935852038651577,53.589738362284194,10.602871702364714,8.849547565415953,Black,643.9212360358092,33.523673707926676
Andhra Pradesh,District_75,8.464408782949905,0.3727080952396878,140.8381203653824,24.736972103241605,169.1146616679299,23.655472438808058,0.945977666883099,0.660276835414343,88.05443143583325,8.66385073452196,3.514102177406125,Black,1108.5792712077955,23.211816560241658
Mizoram,District_95,6.9303482009326,0.5549363204662158,181.82547253935817,16.055021482727827,265.68232816857994,5.119322169666424,1.669577135859127,1.2496962384402064,26.807141325682736,10.00523055965191,2.878394002240061,Mountain,430.25605681993125,20.271580037880803
Haryana,District_96,6.5951116393828615,0.3305861183703824,66.69313280017133,30.97860416790467,122.17132842146756,15.040400504832915,2.002245885143835,0.3820619572888891,26.13054441734797,4.985841937675745,8.381070066536187,Red,292.9260160326803,40.338787825036015
Arunachal Pradesh,District_91,6.754171076557729,0.5928251185305328,141.3658641541381,7.5617865437203715,196.90029134098125,13.411968833680778,1.5867047568152637,0.6762872326433718,20.539493044144788,11.98095123464456,2.9736764421919064,Red,884.0464378364514,22.114091434277988
West Bengal,District_30,5.874308958347369,0.9810516144792935,121.28898922826401,82.45689599766682,85.62719707643495,8.52698990121132,0.6831889270863056,0.20720368169650216,42.79358894186599,5.694506246130815,3.2824418321002233,Desert,857.436928027577,29.91409298189283
Haryana,District_2,7.438002540444646,0.42364798409414667,320.3544691286706,50.051261434231215,50.0,6.473368333004058,0.4738657561812707,0.13504109300628298,79.37185421348047,8.359302280868611,1.9181651568970626,Laterite,1147.9790066349203,37.42975335871488
Gujarat,District_62,5.971569991035816,0.5522311097371414,190.6884073605496,17.71673912977372,50.0,5.95580976210471,0.8745734370428606,1.0356448771803712,35.6787728282096,12.85704020739725,0.8820900576534961,Laterite,1320.8624320620333,34.76252638752224
Uttar Pradesh,District_49,6.934955649821419,0.37888577971067944,297.08070972040554,34.52765768672925,145.61825871739228,1.4883117451869712,1.6585745081164553,3.1102010274920873,68.08132614028584,26.223222505064253,1.3999675664120932,Black,836.3694012483389,17.70008253057057
Uttar Pradesh,District_9,7.826242359756694,0.3114654003009139,70.21186632894718,64.69641391335584,167.82015737464332,30.05164134942715,1.128669677080082,0.7266914308291949,43.949635846543885,51.28936577093711,3.81291232872154,Laterite,1161.745325876387,29.814047372386653
Arunachal Pradesh,District_92,8.700258691732326,0.6304733503432473,159.37680340333327,11.115153196352926,154.3427098570147,32.41800237250924,0.10210568113245613,1.0654654004115518,88.49836887294683,10.779696923235658,2.7642327718859057,Laterite,698.434638853318,29.62774408506595
Sikkim,District_31,6.995432100637988,0.15556277545985767,161.29147415072836,42.427072111436395,135.18543331371694,3.4882716927592328,1.4978548703446837,0.5174006687444936,55.923399108636914,8.257275611295642,6.802196561710924,Mountain,774.444991135645,26.70563077103936
Sikkim,District_98,7.833448467279238,0.279549331217969,373.7504868021848,32.83092256587227,162.45189639139593,9.795050394953108,0.5384928949395349,0.04768500970882953,56.72474378343393,13.207490649053474,4.027031857700903,Alluvial,775.0230419737355,31.75440653820439
Assam,District_61,7.690265300456977,1.092080007828624,140.04114691208093,75.74529768354708,111.89759797051511,6.472149440225004,0.5204683454882534,0.8922421618790473,22.984516335014174,54.564072639720955,2.9823342209587045,Red,428.00730559413745,38.45145487769552
Uttarakhand,District_79,6.341147491014829,0.16828307675343898,71.79903518437828,26.362245706177234,205.2367835669655,2.17847909433316,0.2781096295252581,0.04580661685408189,42.25268988887287,28.258095469637215,3.496991171954115,Laterite,1225.597202663123,30.963227367705056
Nagaland,District_48,9.329364145309013,0.8922123580269189,54.21940686542992,13.824309626372688,161.96665845876214,28.813697369235314,1.1472006207131187,0.8949359958154972,50.33670397356319,19.43438677766779,0.26103281583928456,Alluvial,930.7435362329841,26.51183711595398
Kerala,District_25,6.108509356545268,0.8923547975792673,90.1677063499448,5.047964757741472,238.5474472267003,65.03011336369931,0.8504719347718522,1.8086647382361414,27.2494181544959,42.80578077766577,2.5384913203698294,Desert,589.1078161827799,22.79866342127572
Andhra Pradesh,District_36,6.909193551379478,0.46815748342089103,283.7572265148344,35.107876293654954,249.45243225122903,18.802323688065535,1.1760171268670176,0.3319382576389886,25.093408496228086,13.804575425865394,0.6291374991784381,Desert,801.3309936044799,23.585306915581317
Sikkim,District_8,8.544943704078113,0.4364578795847149,50.0,54.73491443178194,173.80990505640403,19.91483637614847,0.27944876229270327,0.9263865671428126,25.50693188449992,12.231230426665979,2.907295991479617,Desert,733.5714965854471,24.629091717875923
Kerala,District_73,8.515349891358587,0.37766723459840085,199.63563380168384,23.865177417875394,244.89755802254507,10.616040496123688,1.0487350355150782,0.15380472762871064,41.898036283849535,5.063133512177202,3.3160540170076027,Desert,453.30625195096695,18.673915906218276
Chhattisgarh,District_58,6.817184477642794,0.6578785163988422,169.54523071728275,48.278672529875976,71.02884445522443,18.993061553628227,1.334500756155258,0.31220936665936533,44.63298997247317,8.744431387896004,5.889206404647616,Mountain,802.0579953377108,15.148590531685645
Jammu and Kashmir,District_45,7.988500097408753,0.36731739867815105,134.01341183376476,23.143646873856433,93.38542486041662,6.3598577920664106,1.528698106724016,0.06517747966559295,6.5564335938676885,15.732475149876029,4.742838818632628,Laterite,945.874492589822,31.655382655360874
Jammu and Kashmir,District_62,6.531233196267733,0.7130400538002946,50.0,18.874525429641885,87.54256105412851,28.17734225279608,1.1260552867738016,0.3522404490323997,83.01333558507604,41.51689426002995,1.5339233549850422,Red,1567.9541718310193,34.82383170722024
Uttarakhand,District_39,6.21358533164113,0.21980769051445762,227.14758793069248,5.0,229.64938485446362,9.626929110646058,1.6902377382613374,0.9900191050143411,56.39888976586117,17.748446709956,5.291622532706656,Mountain,1151.6456503341994,33.99194187727798
Tripura,District_96,5.3446531122578715,1.0625343447794935,238.45783890576126,16.11092870425148,110.49959819100245,19.915866066355793,1.1478874267293786,0.2768122942259557,30.80351029897065,28.385188154066057,1.5609261193468127,Black,801.8363715015317,38.094615317854476
Mizoram,District_58,7.668657638575136,0.7459808971673626,90.89644389943507,42.19346464837267,332.89687569187856,7.971036912039755,0.417619146622064,0.1418969277965427,58.83071861234061,7.8085872956709,6.124340938131594,Mountain,1234.2939763616614,19.02571463172126
Meghalaya,District_81,7.795065117522147,0.1,95.53394247085936,28.239531538758534,98.27097232192338,11.778626118177025,0.35586263384607625,0.7064177404325681,63.55255700856033,14.183233158236947,1.1180212385123605,Mountain,200.0,34.23454410484468
Manipur,District_99,6.118532845333206,1.033142545188784,50.0,14.240583584657877,171.86395932600544,9.23445238698912,0.24862014231490648,0.9867080257096276,111.48409857545562,6.384861403862638,4.848135310520592,Black,563.3784534288714,32.76367800248893
Tamil Nadu,District_83,7.121720040782281,0.9820979315887546,192.09203264911477,5.0,106.19797811230596,27.573984062122346,0.27469869123306195,0.6730483617343943,9.827293954098383,0.47969878259328164,1.1307657436913314,Black,476.709218595248,40.62196818784442
Manipur,District_64,9.5,1.1513850276444269,121.4389118729707,20.622898558603662,79.93049823746166,22.95793278805778,1.2648472775123643,0.4183716767702537,59.98484961601517,7.287233696762469,8.545830292111711,Alluvial,521.5125373160372,23.240142218266886
Chhattisgarh,District_44,8.176018760140837,0.790896535379738,105.477906799854,13.459479342784649,50.0,10.724505661464839,1.491816320253953,0.17401980996320246,17.50321157856511,15.525094890754012,4.710318764592989,Alluvial,857.1280069414111,38.42581164936923
Rajasthan,District_29,5.718219268905366,0.8017095679186783,155.27235781919214,53.067488096527875,63.575137436831625,12.738360747382233,1.8516660980604867,0.7523248509468331,28.555030760340887,5.307839035863461,4.324844742718655,Desert,607.919912750398,20.61078441625623
Maharashtra,District_59,8.001874735716065,0.15877394139088283,121.89719776482104,25.496395488295565,168.2604325054059,22.872778023867504,0.8509973876915254,1.5362886414814116,128.1987260053631,8.440935512940385,0.6452342727733404,Alluvial,725.377275457038,24.332577714595917
Arunachal Pradesh,District_71,5.723765862499183,0.14817132118135104,50.0,38.00323765438952,138.31675189962064,47.59942089806254,0.46190056976043237,0.8628470787080827,15.19245159058226,17.17069449190854,3.8004434556909166,Laterite,844.6126110713058,13.128430526111568
Karnataka,District_92,4.5,0.932645194000878,73.87015694176853,10.008306628725867,213.0675598246733,15.60645637160351,0.9032301483759954,0.1034389225121179,33.09380179442766,25.847956354284275,1.5448678027623468,Mountain,1099.2928062922779,33.56567934517315
Odisha,District_9,6.7755054280806455,0.6346736593136574,50.0,26.384191301613058,212.5140866646733,5.133631920535267,0.2947064964622305,0.06693070228013133,22.675086932214604,19.758490046706108,2.544497960753481,Mountain,1313.9289343925093,34.67919710466399
Gujarat,District_92,8.675841751511582,0.1,232.31901427280462,7.782670764533631,50.0,16.866994582411298,1.2529593398538728,1.2960572874097027,70.88600145334834,10.171243553721089,2.591629657566539,Red,857.5707206958508,32.49990843709479
Goa,District_6,8.47693755252433,0.6033073461927162,136.11314445203635,11.367269453259391,218.41546419855467,6.3919888064551404,2.4768207908256183,1.1876450626559283,19.859364455797873,7.4004967935739785,1.7266737421782854,Red,649.7265831895882,32.05773951950442
West Bengal,District_29,7.252682202911186,0.15488251703107092,61.93872619214049,52.40455609221897,113.95575876725326,12.130574745244338,2.4258794143410114,1.9133194040475014,78.14514868766464,35.593208341353936,1.9314947449763895,Alluvial,522.6484547518686,38.265350668747935
Arunachal Pradesh,District_58,6.149924704100127,0.1,355.60253770774966,25.6674677342502,50.0,43.0721387461486,0.8803067885741656,0.09816915778312986,42.69572512463544,14.217602175013093,5.381277619795789,Desert,800.9260934376749,26.716351051989115
Goa,District_17,7.3837396206951755,1.767224439827194,70.03772121899631,22.863317385447818,163.37232097458002,8.36611215568764,0.9378530929858901,2.7653340175315977,131.76773596472697,17.06090749577716,0.9606637505416334,Red,480.054059996034,18.917632202905754
Nagaland,District_16,6.477007795626907,0.21084024229538617,115.75172753476481,34.68967809896897,57.83573685823587,1.3460090949451382,0.6089137106092521,0.8016070709506347,34.823387398511,9.764457524305358,10.556915798975487,Black,611.9955093948026,31.608592324698236
Arunachal Pradesh,District_87,6.183613169636827,0.1,68.11799476601168,5.0,91.72644328021107,10.282867748954573,0.6857299104649365,1.1045332817441182,46.07250083589165,11.277551508803386,4.309519077821516,Mountain,652.8518718431009,36.490436676266576
Nagaland,District_95,8.074402642766685,1.0637828591630867,50.0,19.181875099493745,283.20071668570785,4.09917071503814,1.700929034350801,0.19334183369157795,26.511055613206956,11.103609635006746,1.4062167355195194,Laterite,912.4055662148456,38.666748535364654
Jammu and Kashmir,District_3,6.168757064347288,0.17411571536353104,314.501063832212,61.09089406649393,114.34533267222776,22.23540579177918,0.2240676537882254,0.12174004598105077,29.333481888168997,29.353936051698835,9.174380579504149,Alluvial,312.4915935589955,33.96446991446315
Manipur,District_21,8.152683867771291,0.9190194533468243,368.0136632259457,20.546504303011094,227.9338942404757,29.713459166081478,1.4363854087798094,0.7727063788347222,93.8662116247494,44.70916207166176,4.058426548319949,Mountain,570.4413789568312,31.01125052092851
Uttarakhand,District_64,6.089376845643424,0.6864775998555238,257.03062507205846,12.095304943456446,128.40689077112623,6.670319934900239,0.5471837977636402,0.4112261774970534,72.68127100574162,6.7626125837863045,1.2769264533439482,Mountain,762.0606994808317,21.480205966690868
Odisha,District_90,9.270190345787467,0.6248274612140978,151.56042327029857,30.93234186937434,290.4095928714987,4.295489533452536,1.7114536468461559,0.1703429280222893,22.7626372418495,9.621678750129535,2.531169147819658,Alluvial,259.20100510266116,32.97035058339647
Arunachal Pradesh,District_36,4.831238671657857,0.1809343864554522,254.5994650202637,15.75039897173155,86.83820956317254,24.458856923753977,0.5133440440048646,0.1477005813806363,30.706577275777377,10.703818737464434,2.7660209733363423,Alluvial,630.0081478547183,15.54395386361864
Punjab,District_86,5.6518768019545185,0.4235010878699284,245.7778438549691,19.96075112440765,99.45605356790495,21.110154612927225,0.6284377346817402,1.9837414268739146,12.022077257450048,12.65797276553873,0.663067520064028,Laterite,535.4642523515472,18.30085952890074
Tripura,District_62,6.613558718971612,0.4281000083639996,179.31205548702744,13.48676523708667,186.5727191339563,15.510513846758464,1.368091360219415,1.325756791672042,92.78323353332718,8.422232519078662,2.000975673566996,Laterite,708.0594123950142,31.02839464934675
Goa,District_42,4.5,0.417754136172213,105.39305602450251,11.886749490788155,173.19026213549083,17.041682572498352,0.9354045617792424,0.6868017112014787,82.45446754988092,10.371638949782577,4.656504598602788,Alluvial,852.5908981836039,37.669698050730766
Andhra Pradesh,District_76,4.5,1.049161028568756,93.67715245209338,8.319304381682283,229.41629741590714,5.178065447000545,0.7029036764766474,0.9119651392636166,51.75695061721903,10.061024529896283,2.3291672895476063,Laterite,641.5178048646671,35.94479363521512
Telangana,District_42,4.5,0.4152801555287033,207.23474185358378,24.54905864084103,101.78766577307218,14.144987370020852,1.3630098147994,1.5444603829708174,58.053206306776346,12.880022922217735,6.016549369631704,Black,845.5428544767249,41.12375398956374
Manipur,District_61,6.44949294762679,0.8187198198375644,146.1841407729781,40.11841170859,147.661074958725,24.126324594630553,0.5826998521464158,2.8509760512639137,57.17100365749325,17.911794831052728,0.1877592291024352,Mountain,717.2119660859177,13.664783705360277
West Bengal,District_13,6.479947988139064,0.5598401641888614,120.53058631218865,67.3690077801172,50.0,22.32273451565661,1.8473446647439502,1.1568574010228103,45.32744369852045,21.216869293387578,3.0489714061886057,Red,1048.7971563932335,35.97191609776553
Jammu and Kashmir,District_11,7.199599377479439,0.1756363488618594,103.02163382692615,22.689854610623307,146.46852265641067,3.03595794071027,0.8821036844018935,0.23249406595278455,59.30223415767964,13.444942174372647,2.749882219630894,Desert,845.0461493092776,25.012415847898335
Tamil Nadu,District_54,6.563598221868389,0.7844795401105261,171.59285953490325,71.88793440445185,131.38765724090558,14.276328070042144,0.5753958922843568,0.061999212434371835,38.14808057398364,7.175941444484906,2.515062460999209,Laterite,784.1050846990103,32.916510706670856
Jharkhand,District_16,7.159419757413019,0.8646601394463262,50.0,34.156409451428026,114.92661349266592,41.33566676776218,3.1611511607226146,0.3271394607798864,50.76084253305645,7.023953705078506,0.7625219903441323,Black,932.6641661617596,44.691402267254546
Odisha,District_8,6.259740302673917,0.35267847743550235,322.3192796062508,52.47352014042421,158.2907173464252,5.654215834347303,0.4576971727686556,0.71915277315699,19.283014259017637,3.721951235213586,2.4684080356188853,Black,1294.2834868246355,21.473830710001742
Mizoram,District_59,7.6577789089660175,0.6609163075316221,208.76962427725408,32.757975226533,178.95257276218194,10.430395259560422,1.325960072195564,0.33187901800140057,6.448259771018977,9.795840523050108,1.0236168774495533,Alluvial,511.5800218771644,24.358241188269634
Chhattisgarh,District_57,7.513172003808227,0.8372247610432885,99.2443453121641,11.129656131541896,107.51002614180116,18.32933093955406,0.8539510022893417,1.8441765457258965,7.397244785082494,9.427717806210007,1.038827459351403,Desert,573.2887229689062,28.4925605070511
Delhi,District_40,6.407968856170977,2.3235435048040634,113.20447375877609,23.061980764145385,142.04639710769817,1.8978009458609657,1.054161568432232,0.14357735140252084,42.11713253577143,14.624588376282091,5.645525143814633,Red,1099.1615517585335,24.086432971509318
Bihar,District_59,7.439613721606868,0.3417768878868598,53.386471318968745,8.744628203699929,50.0,10.224560028815363,1.0460619055028137,0.3661975083859949,66.4711712020497,42.47032159520335,2.85665207800826,Laterite,964.5496147543278,32.4825972242446
Jharkhand,District_2,6.571224876861597,0.7475262860538051,132.12613406215345,11.851918100899052,77.76347118902346,29.99812902195752,1.1985894424772188,0.07504742902822666,40.082580278859176,3.116299893137832,1.859779884085342,Laterite,927.0162658538799,24.679288603774395
Telangana,District_94,4.973208901528274,0.39122629136089326,113.88292585418837,24.986960053104262,112.71258121444808,16.973713261840494,1.0320666757165202,0.21235574730447626,59.10006804832788,17.648259807769385,0.46019543012242126,Alluvial,200.0,39.63376127649559
Mizoram,District_94,7.885395969659146,0.795068546042092,50.0,46.471465930005486,178.73864074063624,46.491195141094835,1.7419111524152233,0.5973957912570801,28.326677917176728,5.918044583624458,1.492608211621627,Black,738.9298036298433,19.857009146904396
Jharkhand,District_76,5.7118207440818844,0.43535700573871056,171.03074789247438,47.51387092772914,146.9646597331494,12.685068122806184,0.39866197413706655,0.32655040908097677,22.72351205641224,17.27792101920283,1.1388514880811573,Desert,988.0994631277828,12.129098704033678
Mizoram,District_10,7.87258874617012,0.18046101061893727,109.90832904312144,10.721730304284568,215.7935392126865,11.64605074458126,0.5313550491139155,0.3296950966478287,17.25001799290746,53.09326812351299,1.5921643202415392,Red,652.0859531398951,32.307061822327725
West Bengal,District_44,7.188832126540428,0.14344706413805342,146.71678554425708,25.00562191702837,128.57623598565306,7.037167731969988,2.602205269400027,0.7587342799579373,12.76152152133571,17.466363280865988,2.736106277742682,Black,1195.5499580917894,21.877849512262994
Punjab,District_11,6.698573229179453,1.050163098458562,210.09837269996555,88.14225521949079,177.34964303666413,26.784023237885513,2.1216114522173126,0.2663967384051182,67.72900459856778,12.746475318195253,2.414444374135337,Red,679.9477274244741,22.06828276026893
Telangana,District_79,4.5476079254586965,0.1,156.00329217989145,24.841707340184158,174.3341497353448,7.201783743178742,1.8292165343140407,2.1337612291207466,18.540490722766066,13.170961596265485,2.5104709564727177,Red,844.2762035811332,23.703984246477223
